-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
-1.8665200000000002,-0.22821,0.520957,-1.0
