-0.927278,7.61825,7.61825,2.61388,1.0
-1.1743299999999999,1.28188,1.28188,-0.257708,1.0
-1.05081,1.7956400000000001,1.7956400000000001,0.0294508,1.0
-0.927278,2.48065,2.48065,0.43967799999999996,1.0
-1.05081,3.16567,3.16567,1.7524099999999998,-1.0
-0.6802239999999999,-0.259398,-0.259398,-1.24225,-1.0
-0.927278,0.254361,0.254361,-0.8320270000000001,1.0
-1.05081,1.11063,1.11063,0.0294508,-1.0
-0.927278,0.5968680000000001,0.5968680000000001,-0.503845,1.0
-0.556697,6.93324,6.93324,2.61388,1.0
-0.6802239999999999,2.99441,2.99441,0.972974,-1.0
-1.1743299999999999,-0.430651,-0.430651,-1.24225,-1.0
-0.927278,0.768121,0.768121,-0.257708,1.0
-1.05081,1.28188,1.28188,0.521724,-1.0
-0.927278,0.0831082,0.0831082,-0.791004,1.0
-0.927278,-0.088145,-0.088145,-0.955095,1.0
-0.927278,1.45313,1.45313,0.562747,1.0
-0.927278,1.62439,1.62439,0.603769,1.0
-0.927278,0.0831082,0.0831082,-0.791004,1.0
-0.927278,-0.430651,-0.430651,-1.24225,1.0
-0.927278,-0.430651,-0.430651,-1.24225,1.0
-0.6802239999999999,0.9393739999999999,0.9393739999999999,-0.257708,-1.0
-0.927278,0.0831082,0.0831082,-0.7499819999999999,1.0
-0.927278,0.0831082,0.0831082,-0.7499819999999999,1.0
-0.0625892,0.5968680000000001,0.5968680000000001,-0.7499819999999999,-1.0
-0.6802239999999999,1.45313,1.45313,0.234565,-1.0
-0.6802239999999999,0.0831082,0.0831082,-0.8320270000000001,-1.0
-0.6802239999999999,1.11063,1.11063,-0.0115719,1.0
-0.6802239999999999,-0.088145,-0.088145,-0.955095,1.0
-0.6802239999999999,0.42561499999999997,0.42561499999999997,-0.544868,-1.0
-1.05081,1.45313,1.45313,0.972974,-1.0
-0.6802239999999999,0.768121,0.768121,-0.257708,1.0
-0.6802239999999999,0.768121,0.768121,-0.257708,1.0
-0.6802239999999999,0.5968680000000001,0.5968680000000001,-0.339754,1.0
-0.927278,1.7956400000000001,1.7956400000000001,1.2191100000000001,-1.0
-0.927278,0.42561499999999997,0.42561499999999997,-0.257708,1.0
-0.927278,1.11063,1.11063,0.521724,1.0
-0.6802239999999999,0.0831082,0.0831082,-0.7499819999999999,1.0
-0.927278,1.45313,1.45313,0.931951,1.0
-0.6802239999999999,0.254361,0.254361,-0.503845,1.0
-0.927278,1.28188,1.28188,0.76786,1.0
-0.927278,-0.088145,-0.088145,-0.7499819999999999,-1.0
-0.927278,-0.088145,-0.088145,-0.7499819999999999,1.0
-0.927278,-0.088145,-0.088145,-0.7499819999999999,-1.0
-0.6802239999999999,2.48065,2.48065,1.42422,1.0
-0.6802239999999999,0.5968680000000001,0.5968680000000001,-0.257708,1.0
-0.927278,0.5968680000000001,0.5968680000000001,0.07047360000000001,-1.0
-0.927278,-0.601905,-0.601905,-1.3243,-1.0
-0.927278,-0.601905,-0.601905,-1.3243,-1.0
-0.927278,-0.601905,-0.601905,-1.3243,-1.0
-0.927278,0.9393739999999999,0.9393739999999999,0.48070100000000004,-1.0
-0.927278,0.9393739999999999,0.9393739999999999,0.48070100000000004,1.0
-0.927278,0.0831082,0.0831082,-0.503845,-1.0
-0.927278,1.11063,1.11063,0.726838,-1.0
-0.6802239999999999,-0.088145,-0.088145,-0.8320270000000001,1.0
-0.6802239999999999,2.3094,2.3094,1.42422,1.0
-0.6802239999999999,0.42561499999999997,0.42561499999999997,-0.339754,1.0
-0.927278,0.254361,0.254361,-0.257708,1.0
-0.927278,1.7956400000000001,1.7956400000000001,1.9165,-1.0
-0.803751,0.0831082,0.0831082,-0.544868,-1.0
-0.927278,0.254361,0.254361,-0.21668600000000002,-1.0
-0.927278,0.42561499999999997,0.42561499999999997,0.0294508,1.0
-0.927278,0.768121,0.768121,0.603769,-1.0
-0.6802239999999999,-0.088145,-0.088145,-0.7499819999999999,1.0
-0.927278,-0.430651,-0.430651,-1.03714,1.0
-0.803751,1.7956400000000001,1.7956400000000001,1.62934,-1.0
-0.927278,-0.259398,-0.259398,-0.8320270000000001,1.0
-1.1743299999999999,-0.601905,-0.601905,-1.24225,-1.0
-0.6802239999999999,0.254361,0.254361,-0.380777,-1.0
-1.05081,0.5968680000000001,0.5968680000000001,0.685815,-1.0
-0.927278,-0.259398,-0.259398,-0.7499819999999999,-1.0
-0.927278,-0.259398,-0.259398,-0.7499819999999999,-1.0
-0.6802239999999999,1.9668900000000002,1.9668900000000002,1.50627,1.0
-0.927278,-0.601905,-0.601905,-1.24225,-1.0
-0.927278,-0.601905,-0.601905,-1.24225,1.0
-0.927278,-0.601905,-0.601905,-1.24225,1.0
-0.927278,-0.259398,-0.259398,-0.7499819999999999,1.0
-0.927278,-0.601905,-0.601905,-1.24225,-1.0
-0.927278,-0.601905,-0.601905,-1.24225,-1.0
-0.927278,-0.601905,-0.601905,-1.24225,-1.0
-0.6802239999999999,0.0831082,0.0831082,-0.462822,1.0
-0.927278,-0.259398,-0.259398,-0.7499819999999999,-1.0
-0.927278,-0.259398,-0.259398,-0.7499819999999999,-1.0
-0.927278,-0.259398,-0.259398,-0.7499819999999999,-1.0
-0.927278,0.0831082,0.0831082,-0.257708,1.0
