-1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,-0.22881201457206263,-1.5,-1.5,1.3572168587663547,-1.5,-1.0232927415703337,1.5,1.5,1.0
1.5,-1.5,-0.11064738904902906,1.5,-1.5,-1.5,-1.5,0.14414225074205744,-1.5,-1.5,0.9658914687573079,1.5,-1.1428812556137575,-1.5,1.5,1.0
1.5,-1.5,-1.5,1.5,-1.5,-1.5,-1.5,-0.30245980418738816,-1.5,-1.5,0.902295929598643,1.5,-1.1084714736215258,0.14418641079196415,1.5,1.0
-1.5,1.5,-1.2304012890143106,1.5,-1.5,1.5,1.5,-0.41746989280751823,-1.5,-1.5,1.2958239868484205,1.5,-1.1680639702077014,-1.5,1.5,1.0
1.5,-1.0474561059162668,-1.5,1.5,-1.5,-1.5,-1.5,1.3714850786830726,-1.5,-1.5,1.1660923716574056,1.5,-0.6120812458738,1.5,1.5,-1.0
1.5,1.5,-1.5,1.5,-1.5,-1.5,-1.325104575199909,1.5,-1.5,-1.5,1.4996867527593623,-1.5,1.5,-0.026512526220126016,1.5,1.0
1.5,-1.5,-1.5,1.5,-1.5,-0.0495087617107487,-1.5,0.6257019777989586,-1.5,-1.5,0.5728735288137575,-1.5,-1.1305817607203899,-1.5,1.5,1.0
1.5,-1.407911782572238,-1.5,1.5,-1.5,-1.5,-1.5,0.7938295911335365,-1.5,-1.5,1.199255932993573,-1.5,-0.6358193977332168,-1.5,1.5,-1.0
1.5,-0.3726393967065244,1.5,1.5,-1.5,1.5,-0.9934385633395525,0.0668923387806131,-1.5,-1.5,1.1412399402748905,-1.5,-1.0554389362971321,1.5,1.5,1.0
1.5,1.5,-1.5,1.5,-1.5,-0.08254961450427119,-1.5,1.5,-1.5,-1.5,1.499857172146579,-1.5,1.5,1.5,1.5,1.0
1.5,-1.5,-1.5,1.5,-1.5,-1.5,-1.5,0.2307554580471984,-1.5,-1.5,1.4999999999999265,-1.5,1.5,-0.29008094085574776,1.5,1.0
1.5,0.41766750614704107,-0.9503836825231514,1.5,-1.5,1.5,-1.5,1.5,-1.5,-1.5,1.5,-1.5,-0.6966931588842016,0.4967658595569502,1.5,-1.0
1.5,1.5,-1.5,1.5,-1.5,-0.7519218695696025,-1.5,0.8983487668776258,-1.5,-1.5,1.5,1.5,-0.6683921832382879,1.071389599537185,1.5,-1.0
1.5,1.5,-1.5,1.5,-1.5,-1.5,-1.5,1.5,-1.5,-1.5,1.5,1.5,-1.1476290002685239,-1.5,1.5,1.0
-1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,0.14781750561508178,-1.5,-1.5,1.5,-1.5,-1.2592788893803515,-1.5,1.5,1.0
-1.5,-0.5736170720194711,1.5,1.5,-1.5,-1.5,-1.5,1.5,-1.5,-1.5,1.5,1.5,-0.6526200829665907,1.2198797551665428,1.5,-1.0
1.5,-0.7293833492806113,-0.03521836138422077,1.5,-1.5,-1.5,-1.5,1.2750798127554615,-1.5,-1.5,1.5,1.5,-0.7289619348334162,-1.5,1.5,-1.0
1.5,1.440174570813565,1.5,1.5,-1.5,-1.5,-1.5,0.3828336469510686,-1.5,-1.5,1.392232564676519,1.5,-1.3650962133630349,-1.5,1.5,1.0
1.5,-0.3785075860808658,-1.5,1.5,-1.5,-1.5,-1.5,1.5,-1.5,-1.5,0.7708606761445976,1.5,-1.16917961966464,-1.5,1.5,1.0
-1.5,-1.5,1.5,1.5,-1.5,-1.5,-1.5,0.05133120459948305,-1.5,-1.5,1.5,1.5,-1.147891521025331,-1.5,1.5,1.0
-1.5,1.5,1.5,1.5,-1.5,-1.5,-1.5,1.5,-1.5,-1.5,1.5,1.5,-0.6916978477666945,-1.5,1.5,-1.0
1.5,-1.5,-1.5,1.5,-1.5,-1.5,-1.3799346320050923,1.5,-1.5,-1.5,1.4999972719827352,1.5,-1.152369767685496,-1.5,1.5,1.0
-1.5,1.5,-1.5,1.5,-1.5,-1.5,-1.5,1.5,-1.5,-1.5,1.5,1.5,-0.6422759103058954,-1.5,1.5,-1.0
1.5,1.5,-1.5,1.5,-1.5,-1.5,-1.5,1.0338710291218216,-1.5,-1.5,1.5,-1.5,-0.6553565748125196,-0.37969608212705175,1.5,-1.0
-1.5,0.30428018241181615,-1.5,1.5,-1.5,1.5,-1.5,-0.4393714327248008,-1.5,-1.5,0.5580211115868488,-1.5,-1.108177922739662,0.94693075840294,1.5,1.0
-1.5,-1.5,-1.5,1.5,-1.5,-1.5,-1.5,-0.5656737212233641,-1.5,-1.5,1.2500767168085727,1.5,-1.1872315740758137,-1.5,1.5,1.0
1.5,-0.34378764981866855,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,-1.5,1.5,-1.5,-1.2571477251660188,1.5,1.5,1.0
-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,-1.2328571305424205,-1.5,1.5,1.0
1.5,-1.5,-1.5,1.5,-1.5,1.5,1.5,-0.12542729159030333,-1.5,-1.5,1.405397560287673,-1.5,-1.058983744267131,-1.5,1.5,1.0
-1.5,-1.5,-1.5,1.5,-1.5,1.5,1.5,1.5,-1.5,-1.5,1.4999999998325877,1.5,-1.0822925818917801,-0.40096072535856514,1.5,1.0
1.5,-1.1075374355368828,-1.5,1.5,-1.5,-1.5,-1.5,1.0454943636833975,-1.5,-1.5,1.3572599385552302,1.5,1.5,-0.15748648001876625,1.5,-1.0
