1.5,1.5,1.5,-1.5,-1.5,-1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,0.8433930676161457,1.5,1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.0
1.5,1.4999761373375877,1.5,0.11601915256343476,-1.4792894248861646,-1.4998321817186375,1.184537594210231,1.4999298607967773,1.5,-0.9627285634998408,-1.5,1.5,-1.3031879290864028,1.5,0.5896488282528647,-0.9272594793641036,0.131567483013383,-1.4999364391089636,-1.5,-1.4999345199511227,-1.4999622784075235,-1.4998486230469272,1.0
1.5,1.5,1.5,-1.5,-1.5,-1.5,-1.5,1.5,1.5,-1.5,-1.5,1.3737693896088152,-1.5,1.5,0.7190883629601275,1.5,1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.0
1.5,1.5,1.5,-1.5,-1.5,-1.5,-1.5,1.5,1.5,-1.5,-1.5,1.4422890577423868,-1.5,1.5,0.34118358390579734,1.5,1.499999999783995,-1.5,-1.5,-1.5,-1.5,-1.5,1.0
-0.33463507003545345,-0.1479071489581505,-1.5,0.21098317016088716,-0.11372119463002021,0.3366134644447124,0.3617712529425324,0.0830118785222827,1.4878129861707081,1.480172015322627,1.5,1.458215297241504,1.4648569770142792,-0.8279025101305375,1.4605326259596207,-1.4724668181433556,1.4509296459237484,0.6480468381032549,1.5,1.5,1.5,1.0626237791341222,1.0
1.5,1.5,1.5,-1.5,-1.5,-1.5,-1.4999999999998184,1.5,1.5,-1.5,-1.5,1.499982123827054,-1.5,1.5,0.21412543323654862,1.5,1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.0
1.499999999984172,1.4999999999667282,1.4999999999815137,-1.4988697095001182,-1.499999975323731,-1.4999999999297873,0.6873064493399919,1.4999999999882172,1.5,-1.499999751104529,-1.5,1.5,-1.4999998899885179,1.5,0.30091958389173484,-0.007822011397778494,1.4999999999994182,-1.5,-1.5,-1.499999999971646,-1.4999999999883133,-1.499999999933263,1.0
1.5,1.5,1.5,-1.5,-1.5,-1.5,-1.5,1.5,1.5,-1.5,-1.5,1.4999999999990241,-1.5,1.5,1.332444709972905,1.5,1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.0
1.5,1.5,1.5,-1.5,-1.5,-1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,1.0895804130742626,1.5,1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.0
-1.5,-1.5,-1.5,1.1955398606128897,1.5,1.5,1.487494228882923,-1.5,-1.2628361377788604,1.5,1.5,-1.4989897955536895,1.5,-1.5,-0.7044110198639173,-1.5,-1.5,1.5,1.5,1.5,1.5,1.5,-1.0
-1.5,-1.5,-1.5,-0.013036970404929127,1.5,1.5,0.9012333755841851,-1.5,-1.2628361377788604,1.5,1.5,-1.4990079371016556,1.5,-1.5,-0.0587463242951036,-1.5,-1.5,1.5,1.5,1.5,1.5,1.5,-1.0
-1.5,-1.5,-1.5,1.4741119869977874,1.5,1.5,0.7689141510555625,-1.5,1.2423255541765656,1.5,1.5,-1.490182429903731,1.5,-1.5,-1.3753086481680334,-1.5,-1.5,1.5,1.5,1.5,1.5,1.5,-1.0
1.5,1.5,1.5,-1.5,-1.5,-1.5,-1.5,1.5,1.5,-1.5,-1.5,1.3099702724094966,-1.5,1.5,0.9670116907712962,1.5,1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.0
1.5,1.5,1.5,-1.5,-1.5,-1.5,-1.5,1.5,1.5,-1.5,-1.5,0.5001585110226336,-1.5,1.5,-0.044122197002568364,1.5,1.4565635075542895,-1.5,-1.5,-1.5,-1.5,-1.5,1.0
-1.5,-1.4999999999999973,-1.5,-0.2614767730042409,0.4226525288586688,0.23549971773130113,-0.10560165080198917,-0.4915682078263987,-0.005407488674265853,-0.09395191200970313,1.5,-0.08109977890643472,0.009098882219524174,-1.5,-0.36082461950680156,-0.016892031651357303,0.42228965351003955,1.5,1.5,1.5,1.5,0.7530960101998515,1.0
1.4998721875794816,1.4991092340345016,1.4999999999999991,0.4815277362029129,-0.9009858220576397,-1.498059517343291,1.266159978460741,1.4994296211503184,1.5,-0.31265698522294105,-1.5,1.5,-0.5650579091082646,1.5,1.161185215885309,-1.078073339705089,1.5,-1.5,-1.5,-1.4997894996930872,-1.49941776224536,-1.4982796975662784,1.0
1.5,1.5,1.5,-1.5,-1.5,-1.5,-1.4999999999999998,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,0.34117174102048076,1.499999999999998,1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.0
1.5,1.5,1.5,-1.5,-1.5,-1.5,-1.5,1.5,1.5,-1.5,-1.5,0.9797783808991367,-1.5,1.5,1.211410661324889,1.5,1.499999999999994,-1.5,-1.5,-1.5,-1.5,-1.5,1.0
1.5,1.5,1.5,-1.5,-1.5,-1.5,-1.5,1.5,1.5,-1.5,-1.5,1.499635183322803,-1.5,1.5,0.5939937356756679,1.5,1.4999874233885153,-1.5,-1.5,-1.5,-1.5,-1.5,1.0
1.5,1.5,1.5,-1.5,-1.5,-1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-0.43796544107853563,1.5,1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.0
1.49999999999625,1.4999999999959392,1.4999999999978686,-1.4999999998908966,-1.499999999987878,-1.4999999999982911,-1.4252737329890164,1.499999999996112,1.4999999999969846,-1.4999999999104239,-1.4999999999999996,0.6400677590918482,-1.4999999998635098,1.4999999999999987,-0.3573435013487018,0.9893861769003144,1.4999999999733138,-1.499999999998416,-1.4999999999999833,-1.4999999999977538,-1.4999999999979612,-1.499999999904479,1.0
