1.5,1.5,1.499999997175635,1.5,1.5,1.4999659564341714,1.5,1.5,1.4999999971758846,1.0
1.4999999999998315,1.4999999983762522,1.4999999999997886,1.5,1.5,1.499999998470437,1.5,1.5,1.5,1.0
1.5,1.5,1.5,1.499999999999991,1.5,1.4999999999999916,1.5,1.4999999999999913,1.5,-1.0
1.5,1.4999999999988365,1.4999999999999998,1.5,1.5,1.5,1.4999999999999998,1.5,1.5,-1.0
1.4999999999992188,1.5,1.4999999999992908,1.4999999975051617,1.5,1.5,1.4999999999991642,1.5,1.5,1.0
1.5,1.5,1.5,1.4999999999995783,1.5,1.5,1.5,1.4999999999995786,1.5,-1.0
1.5,1.5,1.5,1.4999999978371081,1.4999999999999998,1.4999999979330063,1.4999999999996212,1.5,1.5,1.0
1.5,1.5,1.5,1.4999999964154682,1.4999999999999996,1.4999999971608824,1.4999999999990665,1.5,1.5,1.0
1.5,1.5,1.5,1.5,1.5,1.4999999999999891,1.5,1.4999999999999898,1.5,-1.0
1.5,1.4999684236279884,1.5,1.5,1.4999999999986484,1.5,1.5,1.4999684292274098,1.5,1.0
1.5,1.499999999979405,1.5,1.499999999978342,1.5,1.499999999969213,1.5,1.5,1.4999999999999911,1.0
1.4999999999993536,1.5,1.5,1.4999999974305143,1.4999999999999998,1.4999999975532792,1.5,1.5,1.5,1.0
1.5,1.499999999981697,1.5,1.4999999999816982,1.5,1.4999999999816982,1.5,1.4999999999816993,1.5,1.0
1.5,1.5,1.5,1.5,1.5,1.5,1.499999997175715,1.499965957345578,1.49999999717577,1.0
1.5,1.5,1.499999909743382,1.5,1.4999999999781148,1.5,1.4999999055867044,1.5,1.5,1.0
1.4999999999998452,1.4999999986764385,1.4999999999998543,1.4999999988563972,1.5,1.5,1.5,1.5,1.5,1.0
1.5,1.5,1.4999999999994338,1.5,1.5,1.499999997845202,1.4999999999995222,1.5,1.4999999999994578,1.0
1.5,1.499999999999991,1.5,1.499999999999992,1.5,1.5,1.5,1.4999999999999913,1.5,-1.0
1.4999999999994338,1.4999999978451997,1.4999999999994575,1.5,1.5,1.5,1.5,1.5,1.4999999999995224,1.0
1.4999999999989972,1.5,1.5,1.5,1.5,1.5,1.4999999999989533,1.4999999970243394,1.499999999998891,1.0
1.5,1.5,1.5,1.4999999999984888,1.5,1.5,1.4999999999999996,1.5,1.5,-1.0
1.5,1.4999999999994336,1.5,1.5,1.5,1.5,1.5,1.4999999999995108,1.5,-1.0
1.5,1.5,1.4999999999996212,1.4999999979330505,1.4999999999999998,1.499999997837139,1.5,1.5,1.5,1.0
1.5,1.4999999671115467,1.499999999982035,1.4999999694401203,1.5,1.5,1.5,1.499999967115237,1.499999999982037,-1.0
1.4999999999944782,1.5,1.4999999999952076,1.5,1.4999999999999982,1.5,1.5,1.5,1.4999999999949292,1.0
1.499999999998326,1.5,1.5,1.4999999876752235,1.4999999999999991,1.5,1.5,1.5,1.4999999999984324,1.0
1.4999999999980274,1.5,1.499999999997992,1.5,1.499999999999999,1.5,1.4999999999978502,1.5,1.5,1.0
1.5,1.4999999974354155,1.4999999999993379,1.5,1.4999999999999998,1.5,1.5,1.499999997558615,1.5,1.0
1.5,1.5,1.4999999999999882,1.4999999999410316,1.5,1.4999999999173486,1.5,1.5,1.4999999999999882,1.0
1.49999999999833,1.5,1.5,1.4999999874128327,1.4999999999999991,1.5,1.5,1.5,1.4999999999984366,1.0
1.5,1.499999998493414,1.4999999999997848,1.5,1.5,1.4999999983426051,1.5,1.5,1.4999999999998328,1.0
1.5,1.5,1.499999999999876,1.4999999992249728,1.5,1.4999999989493813,1.5,1.5,1.499999999999877,1.0
1.5,1.5,1.5,1.4999999999992053,1.5,1.5,1.5,1.5,1.5,-1.0
1.5,1.5,1.5,1.499999999999977,1.5,1.5,1.5,1.5,1.5,-1.0
1.5,1.5,1.5,1.499999999999991,1.5,1.499999999999991,1.5,1.5,1.5,-1.0
1.5,1.5,1.5,1.5,1.5,1.4999999984701435,1.4999999999998315,1.4999999983762708,1.4999999999997886,1.0
1.4999999999989213,1.5,1.5,1.4999999955426921,1.4999999999999993,1.5,1.4999999999989215,1.5,1.5,1.0
1.5,1.499999999999993,1.5,1.5,1.5,1.4999999999999936,1.5,1.4999999999999933,1.5,-1.0
1.4999999999999911,1.5,1.5,1.4999999999692026,1.5,1.4999999999783409,1.5,1.4999999999794063,1.5,1.0
1.5,1.4999999999995082,1.5,1.4999999999995854,1.5,1.5,1.5,1.5,1.5,-1.0
1.4999999103717747,1.5,1.5,1.5,1.4999999999781535,1.5,1.5,1.5,1.4999999062330849,1.0
