-0.16886726371303495,2.5025144545988547,-0.16170129098744687,-0.1613708875195534,-0.18842748030773604,-0.16085832235335512,-0.18305907108217323,-0.1948658714784083,-0.22892201320900296,-0.12842858904145582,-0.22614695472150598,-0.27800517199345487,-0.24776595664471412,-0.20241058873900641,-0.2633476598954613,-0.5562115542997457,1.0
-0.1676998952480655,-0.35037862573269224,-0.16018751238063192,-0.16046907907880836,-0.1880205772534056,-0.1602968231848013,-0.18136974168384054,-0.18810917243429562,-0.22964519382997287,-0.12715319095698457,-0.2239521928374126,-0.275565518533652,-0.24569528796231166,-0.20060546473028185,-0.26082931074698446,-0.5577030085195357,-1.0
-0.1676998952480655,-0.35037862573269224,-0.16018751238063192,-0.16046907907880836,-0.1880205772534056,-0.1602968231848013,-0.18136974168384054,-0.18810917243429562,-0.22964519382997287,-0.12715319095698457,-0.2239521928374126,-0.275565518533652,-0.24569528796231166,-0.20060546473028185,-0.26082931074698446,-0.5577030085195357,-1.0
-0.1676998952480655,-0.35037862573269224,-0.16018751238063192,-0.16046907907880836,-0.1880205772534056,-0.1602968231848013,-0.18136974168384054,-0.18810917243429562,-0.22964519382997287,-0.12715319095698457,-0.2239521928374126,-0.275565518533652,-0.24569528796231166,-0.20060546473028185,-0.26082931074698446,-0.5577030085195357,-1.0
-0.16784115357832508,-0.3522727984535412,-0.16037068833988705,-0.16057820311151247,2.520832898446537,-0.1579164633054379,-0.18157416030334128,-0.21225573421997557,-0.21811364363096433,-0.12730752149548344,2.5144721562662347,2.5082710964253403,-0.24594585083887255,-0.2008238951667993,-0.2611340455469981,-0.5310426900387001,-1.0
-0.16889225424470403,-0.3535476001485093,-0.16173369732129717,-0.16139019305423769,-0.18939455347098372,-0.16143927230602878,-0.18309523553331192,-0.19082915032897546,-0.2309911939969142,-0.1284558922256444,-0.22619393925809578,-0.2780573990655956,-0.24781028464638874,-0.2024492320723269,-0.26340157165170625,-0.5610944184434179,1.0
-0.1679504613872484,-0.35182336046515966,-0.16051243263713377,-0.16066264492031312,-0.1854659653279737,-0.15889162202404952,2.5,-0.20171676168569633,-0.22350824548421974,-0.1274269447746766,-0.22442328061149927,-0.2760891702911645,-0.2461397401407156,-0.20099291990589668,-0.2613698538935212,1.7937992650815473,-1.0
-0.16910076556677273,-0.35453763359777996,-0.16200408322609167,-0.1615512709622652,-0.18712605440709057,-0.16019224508193988,-0.18339697771397753,-0.20233285233081236,-0.22555328677057132,-0.12868369942511795,-0.2265859600431476,-0.2784931615378243,-0.2481801403324843,2.5183462667189986,-0.2638513904759606,1.8072097027917382,1.0
-0.16886776448723995,2.5025144545988547,-0.1617019403636344,-0.16137127437462265,-0.18689104763513592,-0.1599491116450439,-0.18305979576561185,-0.2015981390790877,-0.22556510985352574,-0.12842913615788332,-0.2261478962238479,-0.2780062185486466,2.5115556910939296,-0.20241136309566454,-0.26334874020929333,-0.5483071747589802,1.0
2.525656426986628,2.5025144545988547,-0.1606229122325682,-0.16072846130273857,2.520832898446537,-0.15608436852848392,2.5222690671965653,-0.2287694146185131,-0.21039127509399,-0.12752002672454282,-0.22458346018064945,-0.2762672226999009,-0.24629086305742204,-0.2011246626649049,-0.26155364972326334,1.825894006948881,-1.0
-0.1677236322120194,-0.3508445501984157,-0.16021829315748032,-0.16048741621493184,-0.1865380245499233,-0.15944519791166664,-0.18140409206440328,-0.19504490148079132,-0.2262627429849856,-0.12717912456686395,-0.22399682054947473,-0.2756151258067352,2.5,-0.20064216964806122,-0.26088051819754393,-0.5498603765407715,-1.0
