2.5,2.5,2.5,2.5,-2.3018124029257065,-2.5,2.5,-2.5,2.5,-2.5,-2.5,2.5,2.4994073100839596,2.5,2.5,-2.5,-2.5,2.5,-2.5,2.5,2.5,2.5,2.5,-2.5,-2.5,-0.384360998523823,-2.5,-2.5,-2.5,-2.5,2.5,-2.0007319383329643,-2.5,-2.5,-2.5,1.0
2.5,2.5,2.5,-2.5,-2.5,-2.5,2.5,-2.5,2.5,-2.5,-2.5,2.475909052887882,2.4149249468227327,2.5,2.5,2.5,-2.5,2.5,-2.5,2.5,2.5,2.5,2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,2.5,-1.6346361194951577,2.5,2.5,-2.5,1.0
2.5,0.7255320531460645,2.5,-2.5,-2.5,-2.5,-2.5,-2.5,2.5,-2.5,-2.5,-2.133057615256165,-2.5,2.5,-2.5,-2.5,-2.5,-2.082413093819707,-2.5,2.5,2.5,2.5,2.5,-2.5,-2.5,0.5724835768353636,-2.5,-2.5,-2.5,-0.23291405698546844,2.5,2.5,2.5,2.5,-2.5,1.0
2.5,-2.5,2.5,-2.5,-0.010698036456696964,-2.5,-2.5,-2.5,2.5,-2.5,-2.5,-2.5,-2.5,2.5,-2.5,-2.4999999999999996,-2.5,2.5,-2.5,-2.5,2.5,2.5,2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-0.9167557506698307,2.5,2.5,2.5,-2.5,-2.5,1.0
2.5,2.5,2.5,-2.5,-2.5,-2.5,2.5,-2.5,2.5,-2.5,-2.5,2.5,2.437829795576752,2.5,2.5,-2.5,-2.5,-1.7534567932450076,-2.5,2.5,2.5,2.5,2.5,-2.5,-2.5,0.1495747381893055,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,2.5,-2.5,-2.5,1.0
2.5,-1.867018167120947,-2.5,-2.5,2.5,-2.5,2.5,-2.5,2.5,-2.5,-2.5,-2.5,-2.5,2.5,-2.5,-2.5,-2.5,2.5,-2.5,2.5,2.5,2.5,2.5,-2.5,-2.5,0.044400900458938214,-2.5,-2.5,-2.5,-2.5,2.213002933026847,-2.5,-2.5,-2.5,-2.5,1.0
2.5,0.7599151074117457,1.5478218404061175,-1.2998679164752127,-1.627920485169533,-2.5,2.5,-0.5143845477041421,1.1594060307104286,-2.5,-2.5,-2.1386713551615126,-2.5,2.5,2.5,2.5,-2.5,2.5,-2.5,-2.5,2.5,2.5,2.5,-2.5,-2.5,0.6256884173002825,-2.5,-2.5,-0.5136696060855654,-2.5,0.4125847396964047,-1.5866235057602074,2.5,2.5,-2.5,-1.0
2.5,2.3645357366084054,2.5,-2.5,-2.307496847666068,-1.5401759852064676,2.5,-1.930038204428696,2.5,-2.5,-2.5,-2.5,2.5,2.5,2.5,-2.5,-2.5,-0.053047315696702485,-2.5,2.5,2.5,1.1561743472569097,2.5,-2.5,-2.5,-0.5124221379469455,-2.5,-2.5,-1.7760852438667418,-2.5,2.5,-2.5,2.5,2.4173621557223033,-2.5,1.0
2.5,2.5,2.5,-2.5,-2.5,-2.5,2.5,-2.5,2.5,-2.5,-2.5,-2.5,-2.5,2.5,2.5,-2.5,-2.5,2.5,-2.5,-0.2844858170983227,2.5,2.5,2.5,-2.5,-2.5,-2.085265965913661,-2.5,-2.5,-2.5,-0.6282242068758006,2.5,1.4108479810541226,2.5,2.5,-2.5,1.0
2.5,1.4486675412102468,2.5,-2.5,-2.5,-2.5,2.5,-2.5,2.5,-2.5,-2.5,2.5,2.39767611753266,2.5,2.5,-2.5,-2.5,2.5,-2.5,2.5,2.5,2.5,2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,2.5,2.5,2.5,-2.5,1.0
