5.0,5.0,5.0,4.842356254024189,2.3068028932239755,-5.0,4.176362065677045,-3.116024697571702,1.2415377275205157,-5.0,-5.0,-0.36508275411371827,-4.3953371682197915,5.0,-1.7536903146210123,0.05085388529630711,-5.0,3.183555550766776,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.131466526213787,-5.0,5.0,-3.2934827131750923,5.0,-5.0,-5.0,1.0
5.0,2.5043649970572988,2.466012647395813,-0.8316674756180316,1.1434453125827186,-5.0,-5.0,-0.6951791287329568,1.3021088737769806,-5.0,-5.0,-1.844600586396419,-5.0,5.0,-2.7829279453246394,5.0,-5.0,4.0227698572899016,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-4.999999878898275,-5.0,-5.0,-0.86624450714018,-5.0,0.6858759832704479,0.017904314122065765,4.564370546754515,-2.4321678944238507,-5.0,-1.0
5.0,4.319769714147163,5.0,2.1846775048565577,1.9370044131945263,-5.0,4.282994987887569,-2.3854807847205204,0.6768481553850582,-5.0,-5.0,-1.0441991276778853,-5.0,5.0,-2.4216256855838734,-0.05185595159974531,-5.0,2.007897530544719,-5.0,2.604228374688819,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-3.232990347292034,-5.0,1.9419364873998815,-1.5686450967213919,5.0,-3.5771801055256587,-5.0,1.0
5.0,5.0,5.0,4.999999997846733,5.0,-5.0,-5.0,-3.1099134242309154,-4.999998787432428,-5.0,-5.0,-5.0,-5.0,5.0,-0.9805044661794033,5.0,-5.0,5.0,-5.0,-0.12715659521583153,5.0,1.3447778632914882,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1.0381702227293526,-2.8097787439320125,-5.0,1.0
5.0,5.0,5.0,5.0,4.999999999999998,-5.0,4.03916905796364,-2.639214753563981,1.271309072279134,-5.0,-5.0,-0.6646555233204167,-5.0,5.0,-1.8658949057794723,-0.4419370922223268,-5.0,5.0,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-3.4289343725694352,-5.0,2.5062336910015484,-4.999992133841432,1.956495310850115,-1.2892116734153256,-5.0,1.0
5.0,5.0,5.0,5.0,5.0,-5.0,3.9489245793834375,-2.479042200257291,0.9158637289030569,-5.0,-5.0,-2.332114548297724,-5.0,5.0,5.0,0.9033889430175097,-5.0,5.0,-5.0,5.0,5.0,0.8889812153057611,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,3.7204142705034586,-5.0,5.0,-5.0,-5.0,1.0
5.0,5.0,5.0,5.0,5.0,-5.0,3.805454967049292,-3.089280887434746,0.9071797460987314,-5.0,-5.0,-2.010374828288837,-5.0,5.0,5.0,5.0,-5.0,5.0,-5.0,4.243156249800964,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,4.744224842321631,-5.0,5.0,-5.0,-5.0,1.0
5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-3.1393986120087085,0.21277462008685682,-5.0,-5.0,-5.0,-5.0,5.0,5.0,5.0,-5.0,5.0,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,1.0
5.0,4.72530119252988,-5.0,-0.872010804241716,1.739639716450676,-5.0,5.0,-0.8623679860200706,1.7860371098911512,-5.0,-5.0,-2.743777847501802,-5.0,5.0,5.0,5.0,-5.0,5.0,-5.0,0.7032133917448083,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-1.6753451120922918,-5.0,5.0,-3.810803415537643,5.0,0.5067410342587987,-5.0,-1.0
5.0,5.0,5.0,4.598637199269033,5.0,-5.0,3.8867207453508765,-3.0554255228455665,1.1276338279598186,-5.0,-5.0,-5.0,-5.0,5.0,-0.9929739906467357,5.0,-5.0,4.545069892833354,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.999998690821477,-5.0,4.980194226171253,-5.0,5.0,-3.4333612678687837,-5.0,1.0
5.0,0.6432520617585405,0.6485018005539741,-0.4289149419249206,0.09306221562488033,-3.349727678341863,1.4128010245421252,-0.19131382090168902,0.4878100178326199,-5.0,-5.0,-0.18352342664325755,-3.498450546546413,5.0,1.207602519553384,0.03462038404630165,-3.0561509162279368,5.0,-2.0649979793798523,-0.7249927776608429,5.0,2.6324969608387927,4.9999871762895545,-5.0,-3.8134492458212392,-1.758877902286553,-5.0,-5.0,-0.2426352145596572,-3.762663329720608,3.7157579338937934,-0.2788484288172,1.3069273919276825,0.5125083368340713,-3.729577931101155,-1.0
5.0,5.0,5.0,2.857586949425614,3.064941706170004,-5.0,3.968956243989518,-2.9914394492147998,0.7847635873523803,-5.0,-5.0,-3.499014245515348,-5.0,5.0,-1.8060004787237982,5.0,-5.0,2.7283000950851033,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.399471178419285,-5.0,-5.0,-2.9691434469481996,5.0,-2.5809927825253345,-5.0,1.0
5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-3.1574555197097243,0.22086296081042486,-5.0,-5.0,-5.0,-5.0,5.0,5.0,1.2394569755378455,-5.0,5.0,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-3.0604886699847063,-5.0,-5.0,1.0
5.0,5.0,5.0,3.9772558830641227,5.0,-5.0,3.7994252048820374,-3.0787175929988444,0.8096188656555433,-5.0,-5.0,-5.0,-5.0,5.0,-1.0595564090343756,5.0,-5.0,4.775671346447127,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,4.969631532514479,-5.0,5.0,-3.4079381357602965,-5.0,1.0
5.0,5.0,5.0,5.0,5.0,-5.0,3.94399538785634,-2.718180528596301,0.8070988859471928,-5.0,-5.0,-1.5018782154045522,-5.0,5.0,5.0,0.5292557595945048,-5.0,5.0,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.917036864543479,-5.0,-5.0,-5.0,-2.39019807449119,-2.6660197164711574,-5.0,1.0
5.0,5.0,5.0,5.0,5.0,-5.0,3.801024624475651,-3.1920680329181597,1.0437575354860558,-5.0,-5.0,-1.4298956171541917,-5.0,5.0,5.0,5.0,-5.0,5.0,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,4.918113137782346,-5.0,5.0,-4.47141685845834,-5.0,1.0
5.0,5.0,5.0,5.0,5.0,-5.0,3.779389958090435,-3.1805805411826915,0.9173153467294208,-5.0,-5.0,-2.857186845896594,-5.0,5.0,5.0,4.709686346068831,-5.0,5.0,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,4.897526091482806,-5.0,5.0,-5.0,-5.0,1.0
5.0,0.7726915593284266,1.4257585621365085,-0.8313013579031088,1.5087627591207198,-5.0,-4.999029848313358,-0.7088638168293372,1.0072332650675349,-5.0,-5.0,-1.5390520745233285,-5.0,5.0,-2.7821947907818028,0.5509252818712987,-4.165913363273471,4.913504831111611,-5.0,0.7670818087431851,5.0,4.773942922692738,5.0,-5.0,-5.0,-4.730730447018473,-5.0,-5.0,-0.7273272561389017,-3.288535568870885,-5.0,0.11503246180631739,-1.1323448753044731,-1.5573180966370854,-5.0,-1.0
5.0,5.0,5.0,5.0,5.0,-5.0,3.930618331016766,-2.8075875018736505,1.010794882950069,-5.0,-5.0,-1.1292384971459868,-5.0,5.0,5.0,0.44774570318905826,-5.0,5.0,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,2.92988318503282,-5.0,5.0,-3.279444127100452,-5.0,1.0
5.0,5.0,5.0,5.0,5.0,-5.0,3.839259279372503,-2.6870836418984716,0.8248846115375092,-5.0,-5.0,-4.600468295169135,-5.0,5.0,5.0,5.0,-5.0,5.0,-5.0,5.0,5.0,2.1487779202603687,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.999999999991541,-5.0,-5.0,-5.0,5.0,-4.993000998003642,-5.0,1.0
5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-2.843576535982214,-0.11379078699939825,-5.0,-5.0,-5.0,-4.293502556638482,5.0,-1.2673626898747363,5.0,-5.0,5.0,-5.0,0.7582532864203876,5.0,1.7241055083907262,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-1.4337826604878687,-5.0,1.0
5.0,5.0,5.0,5.0,4.498738624626455,-5.0,-5.0,-3.542264766571468,0.7198618552118324,-5.0,-5.0,-5.0,-5.0,5.0,5.0,5.0,-5.0,5.0,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,4.920309215391645,-5.0,5.0,-3.493960032959088,-5.0,1.0
5.0,4.999999999020061,5.0,2.5755221296200617,2.96035688213014,-5.0,4.124666503244183,-2.7684055840655533,1.0997505579345728,-5.0,-5.0,-5.0,-5.0,5.0,-2.1910624672236567,0.8004191461852599,-5.0,2.558313792328282,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-3.6002517236767995,-5.0,-5.0,-2.1843242091250774,5.0,-2.3327096769107825,-5.0,1.0
5.0,5.0,5.0,4.999609323034891,5.0,-5.0,3.9000532438648605,-2.9533531951222987,0.64450346699022,-5.0,-5.0,-5.0,-4.788046053596452,5.0,-1.5745845805548506,5.0,-5.0,5.0,-5.0,4.577669592501985,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.999796782677718,-5.0,2.770564270626373,-5.0,5.0,-3.212918048746342,-5.0,1.0
5.0,5.0,5.0,5.0,5.0,-5.0,3.831740347800198,-2.813816160614266,0.8112126511572737,-5.0,-5.0,-5.0,-5.0,5.0,5.0,5.0,-5.0,4.019831036136372,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-4.0275892918420455,-5.0,1.0
5.0,3.5118973380836804,2.70815147858866,-0.7150667017247445,1.4122776833020263,-5.0,4.9999999999998215,-0.7430500763702615,1.5434209389880458,-5.0,-5.0,-1.757735655535158,-5.0,5.0,4.900194287281457,1.0509502192572715,-5.0,5.0,-5.0,1.0131040963501048,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-1.3058007446607007,-5.0,0.7094193931468928,-3.3097944855292285,4.999752628783463,-0.017132814344453278,-5.0,-1.0
5.0,-0.1963682783949691,0.4205939784637563,-0.3197401063741957,-0.2089262146517154,-2.67295345080457,-1.5129031878686814,-0.18951269675959534,0.3406711444997757,-3.3647896846995704,-5.0,-2.4888856928783123,-0.13996238025955474,5.0,-1.619117692385805,-0.4255590419879106,-0.4390552823759862,0.0484808291876839,-1.4643675636919637,-0.1480782146791445,0.6907434892650293,1.1758828836119521,2.227401389981045,-5.0,-2.4522131438579056,-0.7118070619219161,-5.0,-3.1194098790366382,-0.15886604474727087,-1.080533523923985,0.13767898158633232,0.11003181197124674,0.6242738317062257,-0.31094375081961073,-1.1346617234652108,-1.0
5.0,1.389566866859308,2.9216901711273406,0.5653526527979581,0.4099941377972922,-5.0,3.6427015014763566,-1.1075518348650548,0.41444415034282683,-5.0,-5.0,-5.0,-1.7959113663722632,5.0,5.0,5.0,-4.999999999999995,-0.16071483497842268,-4.999976255249039,-1.068873502291557,4.999999998877743,2.3500347080929687,5.0,-5.0,-5.0,-2.788485026622685,-5.0,-5.0,-1.1240267100132397,-4.999999998753701,-5.0,-1.0769804204436655,4.270336515734798,-3.419369312633066,-5.0,1.0
5.0,1.1426276531641628,4.380433627559484,1.4848110949695434,1.0109592511723497,-5.0,3.898058634242672,-1.7058769832320362,1.4723097145248971,-5.0,-5.0,-0.017604927112807853,-5.0,5.0,5.0,-1.2964914778799619,-4.648926119970176,2.6543430330882734,-5.0,5.0,5.0,5.0,5.0,-5.0,-4.999999988734748,-4.96336210837053,-5.0,-5.0,-1.7844421664957,-5.0,-5.0,-1.9249885482722062,5.0,0.4433581336154428,-5.0,1.0
5.0,4.402139523848605,3.33349189096568,5.0,1.742472563562091,-5.0,5.0,-0.886155048644536,1.5607135473975768,-5.0,-5.0,-4.585815735843577,-5.0,5.0,-2.174392349350091,2.3260609081357484,-5.0,5.0,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-1.7867177465018302,-5.0,-5.0,-0.18244161715237814,5.0,-0.5684685233705026,-5.0,-1.0
5.0,4.40043999007517,-5.0,2.481721660264049,3.831128583262073,-5.0,3.879295632515904,-1.882967902368309,0.7882652698788887,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.32509856744421267,-5.0,5.0,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-2.7385617697314464,-5.0,3.550542974612408,-5.0,5.0,-1.6154165485916676,-5.0,1.0
5.0,5.0,5.0,2.2870090722097647,3.6806302649092046,-5.0,-5.0,-2.016912602130595,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,5.0,-5.0,5.0,-5.0,-1.5157258734830144,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-3.9842696328175076,-5.0,-5.0,-5.0,5.0,-0.8421542186847748,-5.0,1.0
5.0,0.5640800537993621,4.966694265584567,1.61823479289545,0.8031780243127147,-5.0,-5.0,-2.3606209812379415,0.645437787496046,-5.0,-5.0,-3.5516825560272505,-5.0,5.0,-3.081310775047478,5.0,-3.7465381672932674,2.3676588543276513,-5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-2.056433636487542,-3.203122411773344,1.473346467997264,-1.4926345334581133,5.0,1.1449344288222152,-5.0,1.0
5.0,0.8345673302095425,0.9837440667075146,-0.6503214859106443,-0.17504550678735778,-3.7369325403816926,2.081073169453259,-0.3122898790270836,0.707950086628901,-5.0,-5.0,-3.0482735095429763,-0.2524801323706967,5.0,1.873036826555649,-0.028862199099558086,-3.539568131021766,5.0,-5.0,1.4522924527715873,5.0,2.9275138458141194,3.27035195164793,-5.0,-5.0,-1.8041014052265694,-5.0,-5.0,-0.3163396214490617,-3.629890995980556,0.2964358690354449,-0.016372005924999957,1.6231211595588968,1.075498655864885,-4.307358083291601,-1.0
4.999999999999065,-0.10821415000277415,0.3087377015148578,-0.2368210658126735,-0.18995410599620133,-1.832229309970753,0.7010884655326959,-0.13863934532504618,0.261440158670268,-2.2821509306784344,-4.999174580291536,-1.9122901093558284,-0.05222602200822664,5.0,0.6045452689860779,1.630822785804954,-1.113512760868994,-0.45302729677126213,-1.7849096902855472,-0.1492452941458982,0.41326702115672836,-0.5105890619459401,1.8175687790393007,-4.999999999988129,-0.7683141392835701,-0.03182653509817235,-5.0,-1.819628993265987,-0.11222077254978574,-0.7732826151555483,-1.8425675377606485,0.19462002819011098,0.4623138607673865,0.6914367057031888,-0.7483871046973692,-1.0
5.0,0.8637242903110138,0.9895543003362135,-0.6681118838148246,0.22609394949432612,-3.8059962891710692,2.103170090506991,-0.31970510786711165,0.7058378219235252,-5.0,-5.0,-1.3276001257727001,-4.521001016959651,5.0,1.8361378678566445,-0.10109906900945159,-4.116285067827548,5.0,-5.0,-0.7851319603071798,5.0,2.9738380849873374,5.0,-5.0,-4.999999999999965,-2.2831141110675346,-5.0,-5.0,-0.5685960352331161,-3.537968582974556,-0.560119220177324,-1.195567275461082,1.5815239491110402,-0.27339957753564165,-4.663257519126229,-1.0
