10.0,-4.29476326804559,10.0,-5.1135449290218205,-6.4210299634093,-3.5500909709980215,3.7996226482662627,2.522849790881683,-2.4770042090752695,7.946735869008007,6.168626177149402,-5.846195326431328,9.999999999998877,-6.3289405510423675,-6.015866696070491,2.474944065152772,1.7846900970961759,9.402654719438548,9.344845365019166,3.3010221265271404,2.1608375188137163,-10.0,8.797924921520208,-10.0,-10.0,-7.207183602841447,2.935499579937904,2.3784185326660845,-0.8813962648036396,4.289021967517335,1.5256047187686848,-10.0,-10.0,-1.0
10.0,1.2039276371888112,9.999999999999995,1.0046802153573378,-0.17640967773669514,-5.886919358006442,1.5748153207374833,3.8757490731738433,0.7498034664012418,5.3588859336210035,2.581799310826678,-0.3738236041701247,9.999999999999307,-2.5727720005605916,-0.5152719689066071,2.4288011486914933,-1.0202560768135986,8.199470769145853,10.0,1.708473604544282,-0.36980994262355044,-6.776671949318395,5.689627914389629,-5.554086146865039,-6.44744345615264,-10.0,-1.4376238174740723,-1.3094289098270744,-0.9057619746678659,-1.403646200311329,-4.607571220132847,-10.0,-10.0,-1.0
10.0,-2.4880730661588895,9.999997949124412,-3.692110722304953,-4.357933109484129,-5.563927615589615,1.8793223300097757,1.927650721443723,-1.9166473527219112,7.084298584260378,3.9884088112135747,-2.5476976682109163,10.0,-3.189412207113562,-3.219404081019165,3.2799392887241234,0.15759920884124742,9.017078769494828,10.0,3.6398583990806417,0.7839769216391939,-9.999999999998941,5.7195200729748095,-9.040246902527874,-9.950512360181085,-10.0,-1.750005601421909,-1.825223591200303,-2.6378386488603027,1.5186592447775713,-3.403011147602607,-10.0,-10.0,-1.0
10.0,-2.180375284428895,10.0,-2.357850928209629,-3.3270162807038473,-8.107441180944647,-1.9191047991155565,-0.36249353046318245,-3.4458747082166283,3.7659630010006606,0.9677625591770858,-3.395557959501087,9.873579325781803,-5.600725295850109,-3.6735403370184225,0.8146868125762124,-2.9141174513357284,4.971117869262039,7.60928831092306,0.9266517502670395,-2.28514278010912,-9.818229257717297,6.948367027563947,-8.624637605451067,-9.188359756928888,-10.0,-2.545114661776646,-3.6012579088465366,-4.020142416129423,0.20019613430171174,-5.032466797900823,-9.999999999999998,-10.0,-1.0
10.0,0.09131059495300896,7.894866658665621,1.0363054122884439,-1.0094481522960874,-3.6333199974010943,2.9745992318710774,4.1083885756949705,1.631277791078636,6.571432123230775,3.3484621510500747,0.3812920118916547,7.7758664239353905,-1.095883562277506,0.11156927514870062,1.9685820716732032,0.8092457131565576,7.856510072947105,9.39971163146517,2.514053097403919,1.2423569968211008,-4.724340041785023,4.121684916329846,-3.715792839118483,-4.450530984197731,-8.003145927272683,0.4975562858192036,1.0171130426852508,0.7667353639858204,0.4674460194832339,-1.7139356359406872,-9.999999911645585,-10.0,1.0
10.0,-4.408356231744978,9.183438731463395,-4.287512033908988,-5.949365871983185,-5.138517346665676,1.1400452492959472,0.7964704713993334,-3.03498234096231,5.983863736687927,4.008683173765275,-4.744887070414189,8.41817114465192,-6.606314180074611,-5.15720413558075,1.1735423658838202,-0.9386243038633942,6.085768637053944,7.74460541669508,1.740088808269678,-0.3056930535479776,-10.0,6.04243795476656,-9.7171266759182,-9.999999999708272,-8.999087402135535,0.33397682403235673,-0.549080737636912,-2.5443202472225366,2.3696215392900055,-0.9275607853946654,-9.999999999999988,-10.0,-1.0
10.0,-1.1967272900812402,9.999999999999877,-0.8242277626612313,-2.286136467082323,-7.0654111098869254,-0.7310035256441749,1.051700338189635,-1.905364433191551,3.8562371129342172,1.6360124035855093,-2.585412091433953,9.133385756886858,-4.7558898288190585,-2.56121275158,-0.0038078532638664703,-2.911567310199127,4.836447462032511,7.214439479115101,0.27807793422235566,-2.3440051653060427,-8.440955290920837,6.586122959463939,-6.985817018474161,-7.540715025402436,-10.0,-1.5883654270383707,-2.5366017876631157,-2.8529840702824902,-0.8194410966300317,-3.5667658363537362,-9.830204331100838,-9.99999990694737,-1.0
10.0,-3.9417189147026765,10.0,-3.772761433467171,-5.827574305437744,-6.5845287881900685,1.6839841581287225,1.183418258558731,-3.658346913306541,6.232358100504627,3.8561615787642154,-3.5550923692724865,10.0,-5.385552811367372,-4.978071105588863,5.038592445516196,1.734864531651699,9.650058325196886,10.0,4.316533526092634,2.9007596289535487,-10.0,7.696911306771349,-10.0,-10.0,-10.0,-1.2597085781132318,-1.4908567153627794,-4.159024504417715,0.5149280752622761,-2.6973118411965493,-10.0,-10.0,-1.0
10.0,-1.053727268215835,10.0,-1.9028087214014278,-2.4395907768500873,-6.27823841362145,2.113919380894392,2.4355608860456606,-1.1020419710349079,5.828508218016537,3.222115563131542,-2.19591558645504,9.999999999999982,-4.145387311179571,-2.470970374820003,2.24667977096387,-0.5656185234110205,7.910786086550156,9.999999999162839,2.499874839078897,-0.04406724667671178,-9.447049374364722,6.461980720872852,-7.626633558271756,-8.59611019067128,-10.0,-0.853481461445787,-1.174997989846842,-1.9363701713241022,0.2828563835790944,-3.343305408092908,-10.0,-10.0,-1.0
10.0,-0.0695297306481853,10.0,-0.18204284888330102,-1.519349223583793,-5.9569488116986635,3.5930914077106277,3.944293828274167,0.14574897660503597,8.005930775877468,3.852952521154909,-1.6899551521798486,10.0,-3.706664619652428,-1.8609463922162914,2.4121079533992194,0.4975499577981707,9.999999978085,10.0,3.4903491266275934,0.687598899267607,-8.006301946100411,7.116783811511138,-6.730496244918734,-7.908846625567785,-10.0,0.1624991366992294,0.4321189611070611,-0.6261903431964148,0.9744519660583859,-3.4993589077494907,-10.0,-10.0,-1.0
